用户id,手机号数量,是否在黑名单中
d766f16376df1cc0b42e09ea53061da3c1b2cdb8874db4880f45b67927c7fdaa,4,0
ff1293a1d87bfac8cba8561448006b0df9906febf71a146c916f023c822023b5,2,0
e03f6094ec9d9d762318f7259373caa0eb5828273c7b8a0d5b85b5c1c0b1b827,2,0
cb3db186f9e1dfb4b33f6bf2d323fa04906abe89b9c17a6e0e0cf68b5f3ad965,5,0
36b071b82cf7f2cee3761627461499acb7d3b0f952324a7488f911b85dd24573,4,0
6c9849203bfd81c14a62d734475a16391b3fc2ad78b3dff372fc982219080ddd,8,0
2b358d498dd34e42ed0d71c680c6713e87719783473397febe74313db8b98765,3,0
69d3af8869a76333279f4ecca3fbc4f06540c84766099d8023c6c4f9350c1b8b,4,0
5f11fc0ada8632a99ae1db1f92955c91b0b7da4910cbc57e62e890f383cd1e89,2,0
6ed1cf9fb2d04578eb818d4d1e625e10a1830324c28b4ac8f42405b63c945f0e,6,0
778610b0a9933da2c6ae0d7da9affe7e8b3ef7f07a17a6391250da34cb9aaa33,6,0
c519067549947174ac75a0edd59b42d4e4a6b34dbf9c13460a07e25e11b3025e,2,0
2d3666df05e6e466e69dc5b0b979c539c19098554717fb23a5be9057d8c1a35d,3,0
383568138d8cf54aaa98ae36d6885af2c8766e5b346bf6492657d015a399c975,3,0
41a48de8dcf1d8968170b9cccd3642559331db92a005b421dbd740a2b8cffd5c,2,0
17d4348bd27ad9ccdba6edc7862c8822080f8866e1324a89380b4d75d8a28fff,2,0
ab45b2c88b1461f1f1f5400937a59a91b4185727ae2bc24b1e44a51dc3202359,3,0
abfacf9cb99976db85139e2b13a2800f42f8876f9e5081c4f2189f54969ea53d,3,0
f6e6b84daf137e43b154cf26b64ca58f1c30f029c6209abb365173f9c95f8fac,3,0
beec6cc817b19d632ab84adaa432ce0ecb05def7a8bc53fcc4671dbd3494f6da,2,0
b7c1a8b89a7cdae044fa5a2934a40217e6063ad54e22a62731a86c0d58f0179c,2,0
1765454331c25b442f4058576fb830adb0b56bba691344e1b0c078d60f7b3799,2,0
1cad44e5622678fc7adf27fa4b9d8430c892a12d8f7190c3bf9c98ec64c4b791,2,0
c793211098a793b3a80d18839a5983f51183dcc284568168fe36651835a62286,2,0
9aa2ccdf2ae06be1b81ea82e1e211e8828824f3077d28c631aefedcdf7902e9a,2,0
196ac6a32e260f2683ae6b91e92220dba3f26b2867925414d60e6ec26d88c215,3,0
6c2eb5f67d2e2be8d58d6858be5b6830705beda87f813c21d4bb557d43282213,3,0
a33fc911b9c1f4cfc0886307cd12fb24591a57a4b843a29c39e1c1cdafe54722,6,0
8e34bfe93495975d8a6a5fd6b1fd1e2a56b2800200f358f4d10e0a4fa1b95d61,2,0
f58931db75ccb6fa680e9a8dcb446d1aeb2ee04ca1056f255ef1bf806a735a63,3,0
619d74e9716a6477d0492a928e4aeee3c2ba16064f0ec956b5d2b60dfc6e7eb3,5,0
3680473719d8de95f113797558bc012fa96dbec0c252f29857f07340cdf53119,2,0
cf24230c1072cac6044ce5acf9f2aa92c3523d3e175a88fe7f8d0132672ef6a1,3,0
a0633959e963e1f8b575feac5abb2c8f2c836555db0264f716c79a3a52aeb653,4,0
4dafdb88dcec407ebcd0ccd45544cea8e8d52e715529c354deab56fad5132295,3,0
90e6d216866208b1708de42db09a46e6ca387aca333edd45ecebae4bebe5fa31,3,0
c26f2316a78a1ac21883f4f93e453f37f0b487a8b3ea5dfdc2564209e0228fe5,3,0
c9cea658a5f46fe011444028a397a424a7e2e36309368fccd01c6a390e377673,5,0
1a238735b46580adb5a06ec1537513638d40a5db0bd07b78404c91bab395e2df,3,0
8d6d7931863b347eb2b4365e1e9fb31b7d969dfd37c6d1942dce290039861a56,3,0
201205123244dccf613219e6dfdd2012380714aa1abfbcfae8bda6f82a32a93a,5,0
b87b56ff79678f4643ceac65a2f70be39980c9b41104fba1842aa7697793da0a,2,0
31df9ab8a8fa4facbbb47908a845eba96bbed80090a8e02bb02111e2763c9622,3,0
9d1e3364d7b3b1d5e3ea97578129cf5c85d2097ccd5376fb6abc8e8c353ffcd5,2,0
9717e0f05c3d43f1230c25a9137e68f5b9ab989c872645bff3e1bee4033ecd9a,5,0
83051e80af9bcc3bb1b272516bc7211b175e57e21b2cf390106e35d4ec25f8ea,2,0
341cd0d81b98f1e36ba4e1151547efd8911784de39535da06d0a7df04b173139,6,0
f22db1988176843f5e7abb59b74b67476107a68a6dc492498f0374218debc606,3,0
664de3494b220b8cf86904ecfafd0187a7d88f08da7a2c069771ff8f5a59074c,3,0
fc71dd99ca988dd5248cb092b18b5600633c64e5611b79d4897cfe26832bb41f,2,0
f6bd77b15b683160f4c23895bc915ec5afa31c16fdea5cc159d8dc614abc3ff6,3,0
554a9db074bc256cfc891b9f98efef7c11d260b592349dd6f25057ef4d3e41ba,2,0
942565ae9dfc0bb757126d2330ef57df59857c7859018e59b2e66c7ddbe8d464,5,0
ee3397e79da1fc9de1482b1632d3a33130a1cbd6840fa5b0f450ccc0911a1f72,2,0
fa7c511cadd31c5b185fd19dbc5d1e1222031a07a8ec88eaa86083eb0b525ec8,2,0
1a457bcb1fa3e2e914b9857ab96260bd348682b78ced16bde141872e75a7824d,4,0
3a9bf4a5ff46894a5209f3b2c43273330f7d21e5424f91737be65219b2baa59f,3,0
83d79fb462a996b60bcd39da0d1339f7649676ef5112c4eb26ef8d10a0916e67,3,0
5b9da15edc59e8fe5880ad51fceec8e5d7d76b42c939bdb0d927af99d67ce6fe,2,0
8d4985e67332f6baefdc3ada59a81864af1a7f78990c60422c2f46da9c111a24,4,0
3435ddf809aef9ee803f7cbc47c98635aef34e52c12cbedceb1947e1877efec8,2,0
9f24d2e2972d3975fc1dccdf8fdef5efb5670df2ce75a54f71f6197d52f9f008,3,0
0ba063843072b6cad5ac9b979a6e89e0ca97fffdaf75371a70affcd7d4e8e5c0,4,0
5cff5fbb790578250560450c9b04d9f515c0cd2a73065696998e63af05bd2a4f,2,0
0e6bc9b023b9e5563f9d9a338c2415170064d92fdc1184aab3ae9fc3660fd671,3,0
9e54e3d50b5b1d69283e7920a47401c3e4fe0c2fec3cddcc3f46fde5405bfdf2,2,0
faa483b6ef9381e13eb668933229d274cc73e77e01aafeb3a46a7aff5bb0eba4,2,0
a99e01f2ab2353e7f8e58eed081f72b0f150b3b2e5c6eb6c485cf78d44a9d28f,2,0
08243090ea7804a1d271513443449140933daf59bf83e60b6bdbc1365443f66d,5,0
86676d2799b6afdb6ba458ede72df5d15634eeb6d1da63371749488435e269cc,2,0
2a582d51e36c9546ee4d457d0f952a2cf26e51913cc199806852974daa3401d9,3,0
968e3a4cc07e3eeee7572957856bf45faf84bfd3e96d227987bd70978efa86cb,2,0
a704d1824bd36647cbeac6e407d7535e3c498e1ced71c4ac4e2cf9df716fa53b,3,0
135ddb9ebaa1d1afcbd846522b310d4c608efee0f236fc85932ffdd4e3e8407b,4,0
dfcd99badaee9d36cd9248472f087e390226d8f5ea933c84e9ba6893fd5987e7,3,0
180e0f0e2f12c7f2b680da64f33b8a7fb7694e889c933a23546d733150604a08,5,0
c7773ebec959575153a86d626312b5f10d7359edcce9a86b3c784eb1668a341e,3,0
b2c40346d60fe1a8832ec91c890dca5f3fce9f47dd586dbae5bca5d8ab907e83,4,0
ae26d06fa5780c9bb43f50ee4d3fba4a29caeae93e9077513be3c6c059c73232,5,0
2e55d4978ad73ab97ce5011dae2f039e4719fc0c983e64305a01b9a7be43889d,3,0
3f45088fe900228300b99788cd6a805ecaa76fa56aeb606bb347babac56774ce,2,0
dc7782915a372c1dee53823c527a14fb9004cf9e6466bad348ef95433ca89fdf,2,0
08e0be62283071b425b3ada5b5653e2aab93f963a86a69582316ab2e33bf4d1d,6,0
92b36f1e2c509f8b0dd2dcdece9688f7cae1ae7c10f13952724fe07effe75cf4,4,0
9e175987765ce2c0188001137e59d94ca9f7e40f37da491eb2ade111c703111a,2,0
c937d5cfbf36c646e525d795ff76d0fc66324d36de7413144dc922f3a948f4c3,2,0
41889d25bf12416bbb696f6719ac42123e76167c3252176e2f549e022c0259db,3,0
fd68cfc11db14affffbb2f9a370cfa4a7832f3fe1cb8b40c87e58c6f92835682,2,0
3611dbc4e424d82c130ae446e359afb8a7fd3c8681aa84d3a94e33fa6ad4773c,6,0
c0c8327e4ce330a0ae35c438b1fba101e24e429ac63fa1cccf66cf542ebc966c,2,0
90033f9c677fbe1232f4338f0759e6420dad455a517b1dc35aa715773a9eddab,5,0
9a5f006f8603974c90971f5b320c566950a7d0955cba88c6eaa17e7b4bb918ae,7,0
8fbf688669d682ebd086b27379e7692a8e7f43a978245c6b9c2126719b116290,4,0
79dd56b5f1ad2bba6e2971a46f5cf6484bea14a13ff102de7f99f7f9cf3e244f,2,0
53d80cd7e7a8169c1a23e63dafdc9e9c28aa261bff94c32676731cd3ab8eabf2,2,0
1c3aaa0c90984ca7d7fea5371dc95517493223782bf23e016ab9fa8e48dc7031,5,0
3e14655177cf92d02d0b8e36c9640e4a57597b2c3edc918a43c5429e37c31b50,3,0
e7ca4812eb322e2578747f996982d066d71d65186e9ab54769cfe6fa753bcb85,3,0
3581210a261def13c53e391ae4ccfff130f99063ef74904f63bafdbfbf555e38,3,0
9031bdf9e6cc9eb1712b36ad34ef2d86f14d1d82bd8d7b313513a0150481c1d3,8,0
30b535a02a0d9c7c911e967301c8b23d4fa9584e288d0f0992e982ec6f4f5742,4,0
a551269cb552bfae59619fd7c789470a9f4cee5274425f63e043302b869f159f,2,0
b2da60208a6ecf6d9f0c123e323ab426d7fded60ebf681050eaf186ff08b6e9e,2,0
571f5d69aa01d7943378239f8841d9798ae3fd472e7cfc6f2149d3e6d8aff943,2,0
b09eaa530cc33c4b3932865a3ad68aa88c6847360e22449d4c59ae75f126f61a,2,0
693deb747405f575145402902b6b73567394195e48c8012393be1f1ce628108f,2,0
1f7eef535a7a3b291c7b40732f145d76cf3833dd0551e3c2d45866696950e720,3,0
7bad5aceae0ffbbd8f9c5759a41bb5690f3898e96af06776e415bd218217f28e,2,0
d06571085432c6afb23cbee3be7aa60ffb6a4cd0d1da7dc9df516f4142160ddd,5,0
1d356fed42e8852ef437b7a86669160e8feb892344334cfc39198d4b249e3587,6,0
d010d8ce63df70f2d8f385b3158a4f5e11a3d87e1a8881b579ff38e526ad8ecf,3,0
105a6b6d005eac7fbc002090465d31e895f97c26144edee8a12643e7ce9bc39e,5,0
931b43c6a6511b8de79bc4d9a3fa0960be08832b146e79de7c388c4694372cf6,2,0
2cda9cb3a6683ffe28487cc2c7a3dac23a2b244faa84f3f3cb92041ec4053a82,3,0
bbe0af960ee915c856f37ddb3bcad9421afa5577cdd8ac39e4dae55210d81fa4,2,0
e9ca6838615bba5971726b6f5b307a6a1e1546f10ab1ec0b88a986fcedaf3d46,2,0
4cad63d408d251e95d39ac156f1a23a0913cfbbcef999f7aa7b11b163a337efb,2,0
7d21cef7efbedf13f8774ebf64310f86b02e2f920303ca3b0e06c5d66126d74d,3,0
f4db58f0de12264dde93cfc053473ed07a9f95ac88cf55b6f0aba6c321faf73d,2,0
d38af96cc7cd41fec15effd534c9a9cfd2e9dee2a09c9975741cc7adcaa0ba6d,2,0
a13b2f3baf7d0cc8479eeef2e1c767818ca375563c3a2fd875d332b562d4178e,4,0
a9a3c5c9a9da0e93be459598255130f997fe1687531682ca65547d825cbcb548,3,0
61229f224034a7c583d037152c44ddf963d35d1b5a66db8606938db1c671fad5,5,0
4029bfc50488f5fe2b85bcedcf4d330f6d2097069a537998a9790aa9860c085c,3,0
fcf311a4b812468290a523423ff88f4387c2507b0685c4d9e34b18a4d06cfa03,10,0
951ab862eaf8172bbb3f1355373ae5b1ad8c1194de1570a527507b5f44b7f5c1,8,0
c5a66c789bc668579a5b41e43b41541039fc87a36daff7020c7535b5f9b1b015,2,0
d11fa73d4fee73729969cc3e8355c99ad2edd339787eb358158a87259a68398f,2,0
2bafc7ce765c341494535368f78cf18188e303a96c7976857fdd56f54873244c,4,0
08061275d43572462bf9fd53daac10898cd269522991a68c7fa6fcd6312f2bf4,2,0
bec13a4984a8c8d851746e6a9af5b6f3b3e600a91308d1d786f49c082f332088,4,0
1f535bb7167a4b9f0c2bc226b1ca55c2b14fb47a9f5440d4c8b7bb489ccc1b77,2,0
f2683af548c11fd734a6c9ba6d85063182788f323aa71f118fc14e72d7d04fdb,3,0
98f692ce833389f6d758e42f2161e87208db3ef3b2c6962f3d1e7ca65b9b7707,3,0
6c974bd89431c9b3b6292962ad6f0c88bf12a54aff86c55436b61444d845ac14,2,0
fb3fe0b696ef7adbf1d67df071a969be9147dd01b1f9d91b24ecf254fba653dd,2,0
be851b4e5076e0cddfe73eeffd8b9db027a6617c01a2dfa274520a5c59cf332f,4,0
8d185d8c1600019e811ba6d2948cb6b15380a8425e1e092b2a891224766b298c,3,0
39183e9a0b05a67710bec651d74139fb1ff16066b4ea1ed01a97a70a6e8e3f9b,4,0
fd33a01793db5392481bfa16af62fc487a0657609c1e9886d75bd5c7aa89a1bb,2,0
c2cc48db989bfc5ab55e8c6494ca8c1790969d593966a3e79f167a3302a29643,3,0
88bef80d581e948fe4ab4b17c088c37166dedf96441c280dcb72160fdff07592,2,0
6d2e8569adf8014c6575c005ada387d8e14b5e6c4dfb982b60b6f194febefa63,2,0
1d6fd1555bdb214f4b61ffbbdc705426d45ada8c3c374d6d01d63b27c2c3d568,3,0
fa5b44f4c2eec72c5bea70d2de2b9854082f7dc6075a1882fc0e3f3685fabac7,3,0
8c22a5100026d7c22bfe738bbe16ee73a3ea4e3bae81b86288e081cd0c44f3cf,5,0
a8b3d79be707feb9a74baa47c291e11560fd9a40e6cafd51377686fc06e194bf,3,0
ae712921df5c1a5d1ad9fa5775ba40a4c16392e64005180a8699c5eab185b774,4,0
4b3d7013ecd2e2f3e5664189af954f902331ad1d69d83df83f829ca6e9ddbdaa,2,0
8311a838724b4ccb3742e27983fbcfda3256b1dfaa7d3494a5985fe121b24380,4,0
87fa87690cbc0fb321ec7510be9f3a3df8642388175029bcf3eee4b2b65d526e,2,0
226796f8c2a37efadf60c82ee0a5a0162facf7444070aa5f2b5912701b4e74b8,2,0
0e5323f3e4dc51c7bfac07d52cbf080a41d2d780f24778c4457ca099f330e278,6,0
4485a96bc181f1658a2c9463658195a0948d56eb84206cf8df04f04aa1ff5124,2,0
8010994e88ffd55a49051ac1e5596b2299f9cc69d64dbcc9217dc9119eeeb063,3,0
f710d2136caeab7dd4fadac3f15dd7e11d636279dd41d84bcd2f9cc914747f98,3,0
cfdf424a875cc138b033eb2cfaead77cdd59d50ffe0a308c5df532de560f3421,2,0
7de6753652d05f973ab0a03373f778d632509d94764c5252664a5f85e5a960c9,5,0
0c805df5efd67d3fea4a2bee16a67618bd99af53e818b371d7f5e1e27023dded,6,0
5d6eea1753fa1a66a1494374a3950156e1619600d934c3849983a8d44c25198a,2,0
28f4ab57cea6d7a27140529761c4d7ed8a2276be104d44ae5b4fbaa8ff99e86f,5,0
b2da36477ed675d8d59ee8d4445610d04b16074fa19210f47e93623b314d2fdc,3,0
905df73612a721624842f6918bf2e47856bcc3fccfa3cc4191beec9deef63c95,4,0
8b72ed42d9d37999f9cff6759b5f75e6ff1ac36b4150970e08a238644ea7a1b5,2,0
3a97a07f844bc433486ba9c53b3b200617f51c8ad2fd0d2fe9a60a1f88ed55ad,2,0
495134df19bf3ea8856d2b439c89df33f2d6de4feaa60b6240c9b442a6d4cc7c,4,0
c84abf29de6fb8d9790f7d6efa05aacb47ec1a1b71c9f1eb42ed11ef6f15762b,2,0
71ffa9ab55e23e45018390e90e37565ee01294533b564160fc8fd02724206e1b,2,0
e98d7a18b86ef8550b103b98b56d06571abc9dc02fe00f5cf5115f3491ec1b88,2,0
667af51d7da7ec000ef2dc1d92b99ca9b0edb6d5371b16adc84ef9cf625bb94e,2,0
fa2ac22a26ea033d3f347b5c84adb6be05be13d9e3b42cf371368a814026cda4,3,0
432a92b2b36591b8676bc523626bb506443b1e80b38647e5aac9495a65bb5110,3,0
5bc325b7148b06964777b53ea71389b794a7d25b0934194c9d4a8225d8a35160,7,0
6e14e7be57831987727099ad6f76922cad31d303cc2e73cb37a9cbe6adf310bd,3,0
41e9a7903e2eb86112cbc1f030ba78c5e6f59772263170e3b1bedfd1f0e1751e,2,0
5030465e5047e166ecaeca47b6e7d3b01b3413cdc2bddfdea1655990223cc64f,3,0
ff70921f7c0bb55f12c637935fb50643b143ed8b6999d5b22a357c75e23d521c,3,0
b5003521a13704e21ab93af483886d47a22b498a3168022d6a48904f1b2f901a,2,0
b95d507e6f1980ca8e45dc41cc4b77836134983f07749b9653850e76f1532351,2,0
b5ee964d4a6e10d08cf4ab22342383330330f1ac3da75c60d8f6bc8faf90bda7,3,0
bad1bfd3cf256b45cd66ada6700dcb1093ff77b8f4dcb0f015a43fc0ee9f1639,4,0
032d0ea6232e33cd4456fc2cc430e195235ed49f2bee484160e3542c2c7e21c6,2,0
1024a897cb728006598c8d304ebfae705fdae0c1681aea15efff9943a949451d,6,0
9ad33293684d84424bf9fe358bce52dd02f0510cc7fefcb682354472a5ca9a1d,3,0
6fc6da45001e3d07d1c988b48e582dd543a937ca7296512fb4c3e7832ad047b0,8,0
e64b819d4af623b761c15d03936b4695c3af3453c20d3dcebf6f3aa39957235d,4,0
3b1a30d029eab57f91dddf751f1d37c04b11c8eb49d717e3e88a1109b1d099dc,2,0
9e6dc2bb3fb76afbac3979185819cd4bf07858e8fe58de2f0d1935a2eb6eb6b0,4,0
2e9d28f52b51235e5d713ee9532fd4104f389929d833eae897aecb1dc4a13d55,2,0
db4943287578710a85d62a8909dad2c61da675dd6441821a3f65c745956efe0b,2,0
df0bf6077ca736f120bc2e6feb8b29733bef737120f4146142bad8cdf41676d9,9,0
27858c26d2d16057494170dcc60a3829f08c0fa6a93b51bbeb3c53544661d868,3,0
9fb9704246b1ef0910334726d5f7bd43f95d28e94255f294993785ba96dcd060,2,0
c9f6e8ebcb9e31ab5c193b081b8ea17ee690686cc86282210144e9fa2a8180ba,7,0
50e1c0aae17c77f9bc7f588279e6741f803938d7931bace9af25c048701c4f4a,2,0
9f85cf815bbd70ff270ff70ba3d9f1243502b89b064c348c21b891cfbad90b61,3,0
abf1987c0ae0cedcb806ee7a4d822f0b3ea27574a5457df1a84731c438740f8d,3,0
4c00d36f62f2866dfb0e568f3e92ada7e00ecbf6226355de3b61482ab273743f,3,0
2b8cb4ef91737eb34e4e2ec41b77a7c7a63212a783832094c10eb63d1436ec8e,4,0
06bf3119d40961c9e4c9879e2c1d4ffc02ca439246a01a374704a19ccbee0421,2,0
2181839b62a78b7176a3540b6c24236867deac5833ad7a79563f24979f0dc2c1,3,0
17a1388d7a6f60dc5d695ed873e7db03eee178458aa18aad98edca8f6bd023fa,2,0
c975e211432a4665ad58300312986d761c79404b23d9cbbb8fbf41e0e2aefcb6,7,0
56ad24a9d6a1d0aa7ff1a23f299e4f0a8394b565c9b86d914fbb321ebbe7a6f2,3,0
f9e2b05c78ae14099c3e99a7ec3d45bbf038a17fea77075ed6e50dcf7106a2eb,2,0
5f7993ebe8e7e4e3d6de7adf3f65fa84c6e31d3efc04270ecc021015b82fa51f,2,0
22cb92f48523b044f199464b326b47ba6f70872085966c44e536f8aefe637ceb,2,0
d078937f30b30ea4c829340e05e99659b396ac0510c882a1ba42419f20dde84e,2,0
4caae9ca42f1c32f086eab3562bb002d349d933992ff1a0f8229eb34c7f5aec2,4,0
15c3f5f9c51b9159592897ddbc0e0d9dc5e811809043dd2afbb3eb6c79034b47,3,0
ae73eff21cbf43422ece0b426f3cda7e80884f1c60d2f05cb1fb9f3316e059a0,3,0
cb9cf06a62ca24dd41948d79e3f767576c60abb65aea7bf81b7e2849edb3df32,2,0
04bdd54b68f0f6904fdd7e2d75c43d8def3b5074697d32ff3346cc5844232e5c,2,0
aedd79ea266acb58a101abce179b3a11c76f5aadff7e69c71720fbd38cc0998c,3,0
dd34059a98053f45d94c58cc8892bf164b71562b516c23d2d79d57e811b2f74e,3,0
1f3867f029c2e5ce6a48e54368d164d8ef88ff448d48aaca1afdf59edbc2c83d,2,0
17937d3a37b8941f3a694eeffc2c3d61cc110779a367ef2cdfd8e9eb64e3c0c7,2,0
aa1d6626a89e329d29d2f8b344f8aa420be412ce1a7726181b649e89e59d817d,8,0
a90fa6d19b5750a4214e835c0a5019d1fd60b890a66d89ddba72d1d938d69b56,2,0
c25e7bc5869cfcad35be5b0e89dab7edbba5ec23c18898552a21fcbfbe94c394,2,0
673b415e08ad4a6ee1a0874278959a304b879d8abff8dcbe5faa276834d69c96,2,0
6fab4aa3fadb50d10400f7db1f23bdb72f8f78f08326b6058d64caa023917d0e,3,0
b4a07466babbaec2a974e707a235dba782cd45f71a8a116314e786b92605f7de,5,0
7f7f5bec45bfb7e3781065ece3803b57b14e13d1958eabd36713c0100a557805,3,0
761991040a1bba0fcba74a5295c10e50895dd1bd64c69836595bc03bca8e1b88,2,0
3548a700409c1614f0db7a61a08f93f8f2423a9c7f1d7e2d619e388b63e7b4c2,2,0
962a0fb11153d426ba59ca563014465333b0f1add8bee8c310c5f802af840487,2,0
94ecf9a0c6bb97dfbbd335b0eea1632a4e329ff037c95ea4ea215db8a255aef0,2,0
760befb6d81d837b45ee9a3a9e51b8ac32f4ce25eecde65e0392c0a4e4a5f015,2,0
e7045bcab741b4ac5538f81f70e70e58c5eff5da54ad13d54d8dc598529e6a88,2,0
9883d9ca572f0adf370c257ee6b3a711534ce6cfc7fdf0872de240becd537540,3,0
507085e50bdfe3f54afa6b303c7f23f3b5a56b62e6c0ff17b1ee40ba13a0f94a,4,0
fce31de8114a13679b8003b54d39a1bb701d3d233db6c05c3537d3a2fa3d05a6,5,0
d783ccf8e6e8cc887d856cb1c0d1c7dffebfe92ff154e2d3c11bbe0ce666fad4,2,0
db359f1836563dfce65119a6fc43267e8f21f7fe3ab629770621fdf4b7439958,2,0
6a38d72ea99e31032d9ee3e6b353c46c89d1196336247118818ae506d4909ada,3,0
8e27f40f6a39f3b9b3f3ebdcf9d94e89f5c8f070fb54abc6edb602b38ef37113,2,0
fe46ea76671f5d5a3b4145b5db1fb15ae22dd147b7cfb99d119024ae2ab5f643,4,0
1a5a10e477e03549e5a5e4345a04d7166b8809163ffff8ad6abab3cf4c429c6d,2,0
8c65310b2a09970f7132fe83a255dd1a90bec64e15ab03953960d2f305d77ca8,2,0
47bb2074a4eb23fa0ded8135362d0e5a33807d2337f6a6a45253af37ab7520cd,2,0
ca780d3ca6d79f0327b7b270101058634b74748eda3ce4123d8fe07060a39d8a,2,0
716815968a8ea9107489d89501355b9a3fce0d195d52e08e3aad7d4d9a782159,3,0
2210df368be8a63440f0c2d62c8b7e6071674e172cb01289f3b31e3a8a97250a,5,0
3e5194d3a53fe969163939f9a312b829eb4ceb786569cfee87aad3d5ffb4fbed,3,0
8b09638e0a4c9bcf321250d3584aa4e4e30b82bc7f62cdb2054576dbb7b8d933,2,0
bc249bb5cc5a47ad8579c7209b025441212ebcbc09f6984e65f7598bbbcf69f3,2,0
a1477125423134e165650d463bb55cce60d9a8d3642f7d98d0cf1637e67321fd,5,0
e7c8386ff057718d0b066c0ae9f37bcd4efab8f0c3be6daee844516b6c80aad4,2,0
232d5acfab7ac8c3fed6cbcce4311c3a7ae8a7a484b3f5ef47f6a89ceceb63b0,5,0
221e6bb55f5c79e3fcc39a1c176b1ac59ebbdc1733c8d19f5a5c979650953aa9,3,0
17e04c8b98746d4eddca43d7c36ecd4f02e2c449c201a28c422b4a916fa52de7,6,0
cbd26c79d6011084e9ea4995709359b16946a6ceeafea9a1a2a40d1a78612319,3,0
d1d33fc64d940a670997fc36220bbef244c6846bddb501729feff79106c226a1,3,0
fe7c60399e9af619c8f1cf0c448578bc9b3a5bd9350c9244682ce2009d122b3e,2,0
45176a10067be44821b8bd740996086c28bb878767e0f77a4e9e3eec73efa842,4,0
12a942bbcc5806ac070c53ff4ee92a8f32a4ac9e937a819f80f602a1428abd8a,3,0
8eea9cc909c301f7599ce432d51c54e56e57cc5c397c89a752e1e365c667bea7,6,0
8b5f9e6c2a7b77a4fc48ef6d44616d8880941816314b38c0bede6489202082cf,3,0
d1f297099186f4530e98a672e9488e85f6b3a2e24f6ac8316c76135574768dd0,2,0
37fdcd967cc0b7c68a0830d26a7c56130d94aa7286c1d96c7094fe47911a4117,2,0
510a0af04de52b9b30e920b3809774c7b7bd45367f39e70d7b5543bba49873bc,2,0
001419926e04527a43f2e0d5cb060da079b867f415fd1b16ce01931b20003c88,3,0
9be48739d614815f1edff73b3d1d1967e991aee80ee875a787eb3d4f7cf4e594,2,0
6b5854e01b50066cf958d58b7f69e9f98887f249c84debb5990fd3eecf242ca5,3,0
ff218e48c6ac9ab370f60d9b1c2873d6f4d2d1849f34f030f39b0b19ae00e734,2,0
28fabfd009eecf318e60ab8de1ffc7a2e1e36130749f45ae52a46bc10d39473e,5,0
f6638b4d7db480d74f219f87b3b19c7e5be95102c46e203b168733dd52ca6fc2,3,0
2ce9f17d15f0c040a610ac64118aba544d2e870ac2be89ee257423d7043f54d8,2,0
ee966af9a07c7992c95ed8e024daa6f98d30a9d43fc212b40905251b9abaab33,2,0
eed2e0cfdda639925e71592ac901510c0932eec6c373bc8a271f4552a1648f7f,2,0
3eb0a614c17f66c0cc2118c9bd408025d17244a75630248bd43ac9750f94167d,3,0
91c8afa7b2fc6a44f0e66644cfe0f05028ad58053809e2c43d251e8b886cd539,4,0
cae6a215bf3ef066f253ee0ab132ae418be237c16d7889e9303eb531c72dc7a1,8,0
eb764e3807a1bf7acaa3517011a3d46d1a6ae3b23fb6890af08a05013cdc058b,2,0
e4b89827d2ba9339b200d9e3832fcae0fe7b8158414a6849bf8dfe4a469bdf32,2,0
060366e1cb21fd56fe262facb9cfe640dea4a28a41e9e3e33e7a71cf52c3662d,3,0
46bacbdcfeac6a865c7c72b8972aafd14374aa490a5d8887260e7164f3765084,2,0
8d81d9e2eb3387f7c05101d376ce28f4b9c7707e55b1f308dc9e8755e260a036,8,0
af425665039541aeaec125f46c40642596e7694ff2b2230b76ff76ce5205e640,3,0
1832f82ed7d5f7cab94b3d7be5b4258c8e1169c2598927919356f4749f1bba47,2,0
e8cd2d997a51a8f4196f5f519536c9dc5f346ec68856977747094a9f8382881e,2,0
0022b26a3484424b9c51eaf138a276d5bc2f52a963842297cbe6fedc45855dc6,4,0
c8ba640f30db67aae1b3e55ac4705180bce16c8a2277e0ac8f7af5721b13d788,2,0
85acf77f07fbb71da1db26a98f1f936910a70ed2fc29bee4d0c46a528cb45453,8,0
82a155b158d46bcd6300d9aee0c6645571927f0eb5d0856b3bb2f4a028f8762b,2,0
687b99ab07019a281afbf9c2918c74f8fe56188160f24f38deecefd93aa192f4,2,0
fdc39e235612eb1da2054813ad1844b0e4ee794411d36c90d3ab19bcaa493461,2,0
839be77a94766f4ba302b91c1b62e82eb0a5e766da822a57a516c378be188aa7,4,0
e9ee3b23db628cf7d661d1daf6664557eed0a9e6d61687cea0f474f847420bb0,4,0
0a6f233eabbbfacdf15fc32bbc075e9b9e07457b07deeea43127781700a3dd29,2,0
3a1226632ff06199ba067cec522bd4fb7e8d6e17bc9635ec7a7263094f87f088,2,0
947a951c1c28c6e59361be8b8697a6eda9ec182dc680c6ae60c36657d378c9d3,5,0
1cfb6044f1d2deaaba129f54ab38b12112d69f27db6ebb8787523060899ff1c1,2,0
09bd736a7d98433a4a905ae60548f82bf67b8d52d8d6a50002fbb19f0561883e,2,0
8f0ae9437dc58fd8b5694e2520b03fd26c681bbe69df09fc6b7a7f4ff1dcdad6,5,0
e92b3f09a52836dba46740501484f1be3ade22d84094ba1a8e6a8027f720a353,6,0
